ccode,name,isic3rev2,isicnames,ID_elast,ID_elast_se
"PHL","PHILIPPINES","382","Machinery  except electrical",-1.054422,.0191259
"PHL","PHILIPPINES","383","Machinery  electric",-1.222942,.094279
"PHL","PHILIPPINES","384","Transport equipment",-1.015034,.0098151
"PHL","PHILIPPINES","385","Professional and scientific equipment",-.9935125,.0080854
"PHL","PHILIPPINES","390","Other manufactured products",-1.059983,.0577703
"PNG","PAPUA N.GUIN","311","Food products",-1.061495,.0148321
"PNG","PAPUA N.GUIN","313","Beverages",-1.250256,.1434527
"PNG","PAPUA N.GUIN","314","Tobacco",-1.000513,.0281216
"PNG","PAPUA N.GUIN","321","Textiles",-1.465486,.3862483
"PNG","PAPUA N.GUIN","322","Wearing apparel  except footwear",-.9547317,.2125654
"PNG","PAPUA N.GUIN","323","Leather products",-1.075238,.5928879
"PNG","PAPUA N.GUIN","324","Footwear  except rubber or plastic",-.7138822,.3987306
"PNG","PAPUA N.GUIN","331","Wood products  except furniture",-.4537346,.6622503
"PNG","PAPUA N.GUIN","332","Furniture  except metal",-.995523,.0290552
"PNG","PAPUA N.GUIN","341","Paper and products",-1.22062,.1645161
"PNG","PAPUA N.GUIN","342","Printing and publishing",-1.064019,.1233568
"PNG","PAPUA N.GUIN","351","Industrial chemicals",-1.016625,.0109597
"PNG","PAPUA N.GUIN","352","Other chemicals",-1.010339,.0113562
"PNG","PAPUA N.GUIN","354","Miscellaneous petroleum and coal products",-1.018053,.0592517
"PNG","PAPUA N.GUIN","355","Rubber products",-1.018514,.0253124
"PNG","PAPUA N.GUIN","356","Plastic products",-.9777672,.0687352
"PNG","PAPUA N.GUIN","361","Pottery  china  earthenware",-.8534786,.2426646
"PNG","PAPUA N.GUIN","362","Glass and products",-1.006036,.0076726
"PNG","PAPUA N.GUIN","369","Other non-metallic mineral products",-.7964029,.330104
"PNG","PAPUA N.GUIN","371","Iron and steel",-1.010959,.016894
"PNG","PAPUA N.GUIN","372","Non-ferrous metals",-1.011416,.0370654
"PNG","PAPUA N.GUIN","381","Fabricated metal products",-1.015303,.014233
"PNG","PAPUA N.GUIN","382","Machinery  except electrical",-1.021226,.038418
"PNG","PAPUA N.GUIN","383","Machinery  electric",-1.632407,.8955049
"PNG","PAPUA N.GUIN","384","Transport equipment",-1.045187,.0060542
"PNG","PAPUA N.GUIN","385","Professional and scientific equipment",-.9809281,.0219767
"PNG","PAPUA N.GUIN","390","Other manufactured products",-1.064445,.0654126
"POL","POLAND","311","Food products",-1.089752,.068991
"POL","POLAND","313","Beverages",-1.860731,.4885255
"POL","POLAND","314","Tobacco",-.9907308,.3179507
"POL","POLAND","321","Textiles",-1.15163,.1125425
"POL","POLAND","322","Wearing apparel  except footwear",-.9537244,.2147664
"POL","POLAND","323","Leather products",-1.016066,.1052907
"POL","POLAND","324","Footwear  except rubber or plastic",-.6835016,.4408135
"POL","POLAND","331","Wood products  except furniture",-.7734939,.2381178
"POL","POLAND","332","Furniture  except metal",-.9999208,.0103343
"POL","POLAND","341","Paper and products",-1.11271,.0791482
"POL","POLAND","342","Printing and publishing",-1.137126,.2826674
"POL","POLAND","351","Industrial chemicals",-1.022916,.0066725
"POL","POLAND","352","Other chemicals",-1.013857,.0067911
"POL","POLAND","353","Petroleum refineries",-.8403741,.2330468
"POL","POLAND","354","Miscellaneous petroleum and coal products",-1.0024,.0059855
"POL","POLAND","355","Rubber products",-1.035992,.0776682
"POL","POLAND","356","Plastic products",-.9882007,.0468215
"POL","POLAND","361","Pottery  china  earthenware",-.8022084,.3329148
"POL","POLAND","362","Glass and products",-1.005651,.0061383
"POL","POLAND","369","Other non-metallic mineral products",-.8565873,.2265979
"POL","POLAND","371","Iron and steel",-1.008287,.0219635
"POL","POLAND","372","Non-ferrous metals",-1.009877,.0215178
"POL","POLAND","381","Fabricated metal products",-.9891484,.032117
"POL","POLAND","382","Machinery  except electrical",-1.016843,.0311669
"POL","POLAND","383","Machinery  electric",-1.465493,.5516962
"POL","POLAND","384","Transport equipment",-1.01994,.0079086
"POL","POLAND","385","Professional and scientific equipment",-.9859785,.0113158
"POL","POLAND","390","Other manufactured products",-1.051732,.0497061
"PRT","PORTUGAL","311","Food products",-1.064837,.042285
"PRT","PORTUGAL","313","Beverages",-1.285069,.1592741
"PRT","PORTUGAL","314","Tobacco",-.9967059,.1265305
"PRT","PORTUGAL","321","Textiles",-1.131757,.0932214
"PRT","PORTUGAL","322","Wearing apparel  except footwear",-.9865476,.0920865
"PRT","PORTUGAL","323","Leather products",-1.010523,.0369051
"PRT","PORTUGAL","324","Footwear  except rubber or plastic",-.7495121,.3527259
"PRT","PORTUGAL","331","Wood products  except furniture",-.8127017,.2092356
"PRT","PORTUGAL","332","Furniture  except metal",-1.000383,.0089352
"PRT","PORTUGAL","341","Paper and products",-1.156926,.1153936
"PRT","PORTUGAL","342","Printing and publishing",-1.155886,.3207947
"PRT","PORTUGAL","351","Industrial chemicals",-1.021517,.0072822
"PRT","PORTUGAL","352","Other chemicals",-1.008007,.0094543
"PRT","PORTUGAL","353","Petroleum refineries",-.8584865,.2031997
"PRT","PORTUGAL","354","Miscellaneous petroleum and coal products",-1.008408,.0271873
"PRT","PORTUGAL","355","Rubber products",-1.028074,.0572414
"PRT","PORTUGAL","356","Plastic products",-.9804195,.0634703
"PRT","PORTUGAL","361","Pottery  china  earthenware",-.894077,.1791346
"PRT","PORTUGAL","362","Glass and products",-1.006148,.0078429
"PRT","PORTUGAL","369","Other non-metallic mineral products",-.7906393,.3204103
"PRT","PORTUGAL","371","Iron and steel",-1.010678,.0170095
"PRT","PORTUGAL","372","Non-ferrous metals",-1.010243,.0117759
"PRT","PORTUGAL","381","Fabricated metal products",-.9790841,.0429953
"PRT","PORTUGAL","382","Machinery  except electrical",-1.013048,.0327596
"PRT","PORTUGAL","383","Machinery  electric",-1.429719,.4869788
"PRT","PORTUGAL","384","Transport equipment",-1.048124,.003781
"PRT","PORTUGAL","385","Professional and scientific equipment",-.9904822,.009392
"PRT","PORTUGAL","390","Other manufactured products",-1.034854,.0296741
"PRY","PARAGUAY","311","Food products",-1.087725,.0732518
"PRY","PARAGUAY","313","Beverages",-1.076508,.0376979
"PRY","PARAGUAY","314","Tobacco",-1.0159,.0031864
"PRY","PARAGUAY","321","Textiles",-1.400235,.333474
"PRY","PARAGUAY","322","Wearing apparel  except footwear",-.9373575,.2820917
"PRY","PARAGUAY","323","Leather products",-1.032469,.2392561
"PRY","PARAGUAY","324","Footwear  except rubber or plastic",-.8431867,.2292042
"PRY","PARAGUAY","332","Furniture  except metal",-.9936192,.0416862
"PRY","PARAGUAY","341","Paper and products",-1.172775,.134708
"PRY","PARAGUAY","342","Printing and publishing",-1.293728,.6376206
"PRY","PARAGUAY","351","Industrial chemicals",-1.020852,.0077587
"PRY","PARAGUAY","352","Other chemicals",-1.008522,.009698
"PRY","PARAGUAY","353","Petroleum refineries",-.6705753,.4676408
"PRY","PARAGUAY","354","Miscellaneous petroleum and coal products",-1.015718,.0515595
"PRY","PARAGUAY","355","Rubber products",-1.019845,.0323398
"PRY","PARAGUAY","356","Plastic products",-.9768823,.0697607
"PRY","PARAGUAY","361","Pottery  china  earthenware",-.8811985,.2032585
"PRY","PARAGUAY","362","Glass and products",-1.006268,.0081399
"PRY","PARAGUAY","369","Other non-metallic mineral products",-.6358592,.53707
"PRY","PARAGUAY","371","Iron and steel",-1.004477,.0398964
"PRY","PARAGUAY","372","Non-ferrous metals",-1.015174,.047077
"PRY","PARAGUAY","381","Fabricated metal products",-.9797482,.0414924
"PRY","PARAGUAY","382","Machinery  except electrical",-1.003613,.0372397
"PRY","PARAGUAY","383","Machinery  electric",-1.328758,.360658
"PRY","PARAGUAY","384","Transport equipment",-1.026043,.0068893
"PRY","PARAGUAY","385","Professional and scientific equipment",-.9854516,.0119254
"PRY","PARAGUAY","390","Other manufactured products",-1.026557,.0148085
"PYF","FR.POLYNESIA","311","Food products",-1.059498,.016649
"PYF","FR.POLYNESIA","313","Beverages",-1.129236,.0692565
"PYF","FR.POLYNESIA","314","Tobacco",-1.000159,.029669
"PYF","FR.POLYNESIA","321","Textiles",-1.463266,.3827247
"PYF","FR.POLYNESIA","322","Wearing apparel  except footwear",-.9800516,.1132107
"PYF","FR.POLYNESIA","323","Leather products",-1.04694,.338507
"PYF","FR.POLYNESIA","324","Footwear  except rubber or plastic",-.6736149,.4550279
"PYF","FR.POLYNESIA","331","Wood products  except furniture",-.9508023,.0611823
"PYF","FR.POLYNESIA","332","Furniture  except metal",-1.002334,.0051157
"PYF","FR.POLYNESIA","341","Paper and products",-1.194189,.1451847
"PYF","FR.POLYNESIA","342","Printing and publishing",-1.087983,.177285
"PYF","FR.POLYNESIA","351","Industrial chemicals",-1.015136,.0247189
"PYF","FR.POLYNESIA","352","Other chemicals",-1.011423,.0077428
"PYF","FR.POLYNESIA","353","Petroleum refineries",-.272507,1.107899
"PYF","FR.POLYNESIA","354","Miscellaneous petroleum and coal products",-1.010968,.0360213
"PYF","FR.POLYNESIA","355","Rubber products",-1.034091,.0725758
"PYF","FR.POLYNESIA","356","Plastic products",-.9874043,.0491724
"PYF","FR.POLYNESIA","361","Pottery  china  earthenware",-.8816848,.2016971
"PYF","FR.POLYNESIA","362","Glass and products",-1.006516,.0087617
"PYF","FR.POLYNESIA","369","Other non-metallic mineral products",-.9149987,.1351503
"PYF","FR.POLYNESIA","371","Iron and steel",-1.005274,.0339958
"PYF","FR.POLYNESIA","372","Non-ferrous metals",-1.013058,.0384841
"PYF","FR.POLYNESIA","381","Fabricated metal products",-.9908929,.0305026
"PYF","FR.POLYNESIA","382","Machinery  except electrical",-.9827842,.0510555
"PYF","FR.POLYNESIA","383","Machinery  electric",-1.652181,.7822435
"PYF","FR.POLYNESIA","384","Transport equipment",-1.047558,.0058917
"PYF","FR.POLYNESIA","385","Professional and scientific equipment",-.9914636,.0089967
"PYF","FR.POLYNESIA","390","Other manufactured products",-1.029004,.0213239
"ROM","ROMANIA","311","Food products",-1.074192,.0530536
"ROM","ROMANIA","313","Beverages",-1.889982,.5542505
"ROM","ROMANIA","314","Tobacco",-1.000868,.0207164
"ROM","ROMANIA","321","Textiles",-1.112357,.0864433
"ROM","ROMANIA","322","Wearing apparel  except footwear",-.9720583,.1515661
"ROM","ROMANIA","323","Leather products",-1.011297,.024926
"ROM","ROMANIA","324","Footwear  except rubber or plastic",-.4322559,.8346745
"ROM","ROMANIA","331","Wood products  except furniture",-.7255965,.3007574
"ROM","ROMANIA","332","Furniture  except metal",-.9980156,.0169793
"ROM","ROMANIA","341","Paper and products",-1.248994,.1959658
"ROM","ROMANIA","342","Printing and publishing",-1.245674,.530684
"ROM","ROMANIA","351","Industrial chemicals",-1.017971,.0093604
"ROM","ROMANIA","352","Other chemicals",-1.00588,.011398
"ROM","ROMANIA","353","Petroleum refineries",-.7358119,.4176064
"ROM","ROMANIA","354","Miscellaneous petroleum and coal products",-1.002318,.0059659
"ROM","ROMANIA","355","Rubber products",-1.046193,.1043037
"ROM","ROMANIA","356","Plastic products",-.9742122,.0837879
"ROM","ROMANIA","361","Pottery  china  earthenware",-.5138798,.9337164
"ROM","ROMANIA","362","Glass and products",-1.007719,.0116159
"ROM","ROMANIA","369","Other non-metallic mineral products",-.8089661,.2955308
"ROM","ROMANIA","371","Iron and steel",-1.008423,.0220864
"ROM","ROMANIA","372","Non-ferrous metals",-1.01094,.0287781
"ROM","ROMANIA","381","Fabricated metal products",-.9725431,.0558068
"ROM","ROMANIA","382","Machinery  except electrical",-1.00184,.0373971
"ROM","ROMANIA","383","Machinery  electric",-1.550218,.6214599
"ROM","ROMANIA","384","Transport equipment",-.9977865,.0139716
"ROM","ROMANIA","385","Professional and scientific equipment",-.9831551,.0134124
"ROM","ROMANIA","390","Other manufactured products",-1.058094,.0567532
"RUS","RUSSIAN FED","311","Food products",-1.061744,.0379087
"RUS","RUSSIAN FED","313","Beverages",-1.310029,.1697186
"RUS","RUSSIAN FED","314","Tobacco",-1.000699,.0261922
"RUS","RUSSIAN FED","321","Textiles",-1.968185,.8027547
"RUS","RUSSIAN FED","322","Wearing apparel  except footwear",-.8284564,.7541389
"RUS","RUSSIAN FED","323","Leather products",-1.110973,.856863
"RUS","RUSSIAN FED","324","Footwear  except rubber or plastic",-.4347014,.8625287
"RUS","RUSSIAN FED","331","Wood products  except furniture",-.4387655,.6149482
"RUS","RUSSIAN FED","332","Furniture  except metal",-.9973464,.0211831
"RUS","RUSSIAN FED","341","Paper and products",-1.351418,.2672745
"RUS","RUSSIAN FED","342","Printing and publishing",-1.213589,.447193
"RUS","RUSSIAN FED","351","Industrial chemicals",-1.014637,.0167618
"RUS","RUSSIAN FED","352","Other chemicals",-1.001864,.014316
"RUS","RUSSIAN FED","353","Petroleum refineries",-.8108671,.2724368
"RUS","RUSSIAN FED","354","Miscellaneous petroleum and coal products",-1.003591,.0110269
"RUS","RUSSIAN FED","355","Rubber products",-1.075087,.1728662
"RUS","RUSSIAN FED","356","Plastic products",-.9208825,.2114045
"RUS","RUSSIAN FED","361","Pottery  china  earthenware",-.6482045,.5956768
"RUS","RUSSIAN FED","362","Glass and products",-1.011485,.0190383
"RUS","RUSSIAN FED","369","Other non-metallic mineral products",-.5337548,.7132165
"RUS","RUSSIAN FED","371","Iron and steel",-1.0051,.0349582
"RUS","RUSSIAN FED","372","Non-ferrous metals",-1.018862,.0638022
"RUS","RUSSIAN FED","381","Fabricated metal products",-.9323832,.1047038
"RUS","RUSSIAN FED","382","Machinery  except electrical",-.9553738,.0745123
"RUS","RUSSIAN FED","383","Machinery  electric",-2.233929,1.494807
"RUS","RUSSIAN FED","384","Transport equipment",-.984411,.0228124
"RUS","RUSSIAN FED","385","Professional and scientific equipment",-.9719507,.0182203
"RUS","RUSSIAN FED","390","Other manufactured products",-1.159069,.167431
"RWA","RWANDA","311","Food products",-1.059883,.0351688
"RWA","RWANDA","313","Beverages",-1.168195,.1009077
"RWA","RWANDA","314","Tobacco",-.9985343,.0716426
"RWA","RWANDA","321","Textiles",-1.670069,.6483003
"RWA","RWANDA","322","Wearing apparel  except footwear",-.7741172,1.024385
"RWA","RWANDA","323","Leather products",-1.226018,2.006011
"RWA","RWANDA","331","Wood products  except furniture",-.4509785,.6005293
"RWA","RWANDA","332","Furniture  except metal",-.9973802,.0198023
"RWA","RWANDA","341","Paper and products",-1.514021,.3890605
"RWA","RWANDA","342","Printing and publishing",-1.164104,.3438807
"RWA","RWANDA","351","Industrial chemicals",-1.015067,.0250298
"RWA","RWANDA","352","Other chemicals",-.9994771,.0165554
"RWA","RWANDA","353","Petroleum refineries",-.6390103,.5244727
"RWA","RWANDA","354","Miscellaneous petroleum and coal products",-1.032688,.106107
"RWA","RWANDA","355","Rubber products",-1.035635,.0744073
"RWA","RWANDA","356","Plastic products",-.967399,.095953
"RWA","RWANDA","361","Pottery  china  earthenware",-.7359447,.4694732
"RWA","RWANDA","362","Glass and products",-1.007051,.0102003
"RWA","RWANDA","369","Other non-metallic mineral products",-.603006,.6483049
"RWA","RWANDA","371","Iron and steel",-1.006188,.0295579
"RWA","RWANDA","372","Non-ferrous metals",-1.025885,.0945747
"RWA","RWANDA","381","Fabricated metal products",-.9586166,.0689833
"RWA","RWANDA","382","Machinery  except electrical",-.8782135,.1602756
"RWA","RWANDA","383","Machinery  electric",-2.311971,1.703175
"RWA","RWANDA","384","Transport equipment",-1.009311,.0115442
"RWA","RWANDA","385","Professional and scientific equipment",-.9653345,.0239023
"RWA","RWANDA","390","Other manufactured products",-1.232284,.2543399
"SAU","SAUDI ARABIA","311","Food products",-1.067539,.0456836
"SAU","SAUDI ARABIA","313","Beverages",-5.549932,3.450353
"SAU","SAUDI ARABIA","314","Tobacco",-1.000573,.0252357
"SAU","SAUDI ARABIA","321","Textiles",-1.262552,.2243048
"SAU","SAUDI ARABIA","322","Wearing apparel  except footwear",-.9800732,.1134203
"SAU","SAUDI ARABIA","323","Leather products",-1.041503,.3063353
"SAU","SAUDI ARABIA","324","Footwear  except rubber or plastic",-.7221319,.3820235
"SAU","SAUDI ARABIA","331","Wood products  except furniture",-.853127,.1705195
"SAU","SAUDI ARABIA","332","Furniture  except metal",-1.000363,.0087416
"SAU","SAUDI ARABIA","341","Paper and products",-1.289003,.2207586
"SAU","SAUDI ARABIA","342","Printing and publishing",-1.475177,.9827676
"SAU","SAUDI ARABIA","351","Industrial chemicals",-1.014539,.0180405
"SAU","SAUDI ARABIA","352","Other chemicals",-1.003169,.012824
"SAU","SAUDI ARABIA","353","Petroleum refineries",-.1618675,1.214754
"SAU","SAUDI ARABIA","354","Miscellaneous petroleum and coal products",-1.004182,.0137852
"SAU","SAUDI ARABIA","355","Rubber products",-1.030326,.0652897
"SAU","SAUDI ARABIA","356","Plastic products",-.9520324,.1320955
"SAU","SAUDI ARABIA","361","Pottery  china  earthenware",-.8858169,.1901652
"SAU","SAUDI ARABIA","362","Glass and products",-1.007786,.0115671
"SAU","SAUDI ARABIA","369","Other non-metallic mineral products",-.7553599,.3838944
"SAU","SAUDI ARABIA","371","Iron and steel",-1.009287,.019749
"SAU","SAUDI ARABIA","372","Non-ferrous metals",-1.014329,.0064923
"SAU","SAUDI ARABIA","381","Fabricated metal products",-.9754828,.0460386
"SAU","SAUDI ARABIA","382","Machinery  except electrical",-.9863362,.0478113
"SAU","SAUDI ARABIA","383","Machinery  electric",-1.731708,.8514377
"SAU","SAUDI ARABIA","384","Transport equipment",-1.034727,.0061722
"SAU","SAUDI ARABIA","385","Professional and scientific equipment",-.9844062,.0123913
"SAU","SAUDI ARABIA","390","Other manufactured products",-1.075029,.0755194
"SDN","SUDAN","311","Food products",-1.165929,.1411096
"SDN","SUDAN","313","Beverages",-17.65486,10.36412
"SDN","SUDAN","314","Tobacco",-.9894322,.374219
"SDN","SUDAN","321","Textiles",-1.404238,.3352932
"SDN","SUDAN","322","Wearing apparel  except footwear",-.8676317,.6480415
"SDN","SUDAN","323","Leather products",-1.114524,.8488408
"SDN","SUDAN","324","Footwear  except rubber or plastic",-.1518738,1.185896
"SDN","SUDAN","331","Wood products  except furniture",-.7458872,.275348
"SDN","SUDAN","332","Furniture  except metal",-.9924613,.0486683
"SDN","SUDAN","341","Paper and products",-1.275198,.2209989
"SDN","SUDAN","342","Printing and publishing",-1.586159,1.237464
"SDN","SUDAN","351","Industrial chemicals",-1.016242,.0119259
"SDN","SUDAN","352","Other chemicals",-.9980513,.0195516
"SDN","SUDAN","353","Petroleum refineries",-.4639162,.8433706
"SDN","SUDAN","354","Miscellaneous petroleum and coal products",-1.007457,.0351069
"SDN","SUDAN","355","Rubber products",-1.031714,.0679364
"SDN","SUDAN","356","Plastic products",-.9441693,.14979
"SDN","SUDAN","361","Pottery  china  earthenware",-.7232097,.4666722
"SDN","SUDAN","362","Glass and products",-1.007426,.0108383
"SDN","SUDAN","369","Other non-metallic mineral products",-.7950436,.3208715
"SDN","SUDAN","371","Iron and steel",-1.009239,.021832
"SDN","SUDAN","372","Non-ferrous metals",-1.02799,.098332
"SDN","SUDAN","381","Fabricated metal products",-.9674124,.0588316
"SDN","SUDAN","382","Machinery  except electrical",-.9610482,.0687131
"SDN","SUDAN","383","Machinery  electric",-2.226916,1.478487
"SDN","SUDAN","384","Transport equipment",-1.006754,.011041
"SDN","SUDAN","385","Professional and scientific equipment",-.9211176,.0459599
"SDN","SUDAN","390","Other manufactured products",-1.246311,.2547473
"SEN","SENEGAL","311","Food products",-1.084247,.0095261
"SEN","SENEGAL","313","Beverages",-1.423445,.2513914
"SEN","SENEGAL","314","Tobacco",-.9871565,.5057396
"SEN","SENEGAL","321","Textiles",-1.281626,.2299436
"SEN","SENEGAL","322","Wearing apparel  except footwear",-.8957893,.4622199
"SEN","SENEGAL","323","Leather products",-1.099781,.7453611
"SEN","SENEGAL","324","Footwear  except rubber or plastic",-.345692,.9470205
"SEN","SENEGAL","331","Wood products  except furniture",-.9103639,.100248
"SEN","SENEGAL","332","Furniture  except metal",-.9983369,.0158469
"SEN","SENEGAL","341","Paper and products",-1.130476,.0948732
"SEN","SENEGAL","342","Printing and publishing",-1.140364,.2847886
"SEN","SENEGAL","351","Industrial chemicals",-1.023898,.0062768
"SEN","SENEGAL","352","Other chemicals",-1.014119,.0066405
"SEN","SENEGAL","353","Petroleum refineries",-.8977986,.1497296
"SEN","SENEGAL","354","Miscellaneous petroleum and coal products",-1.003078,.0089459
"SEN","SENEGAL","355","Rubber products",-1.025515,.050018
"SEN","SENEGAL","356","Plastic products",-.980418,.061871
"SEN","SENEGAL","361","Pottery  china  earthenware",-.9032393,.1640184
"SEN","SENEGAL","362","Glass and products",-1.005741,.0064802
"SEN","SENEGAL","369","Other non-metallic mineral products",-.922001,.1227286
"SEN","SENEGAL","371","Iron and steel",-1.014742,.0127842
"SEN","SENEGAL","372","Non-ferrous metals",-1.011452,.0321032
"SEN","SENEGAL","381","Fabricated metal products",-.9903513,.0306712
"SEN","SENEGAL","382","Machinery  except electrical",-1.000936,.0386018
"SEN","SENEGAL","383","Machinery  electric",-1.65892,.7807639
"SEN","SENEGAL","384","Transport equipment",-1.020719,.0062699
"SEN","SENEGAL","385","Professional and scientific equipment",-.9714156,.0184952
"SEN","SENEGAL","390","Other manufactured products",-1.126915,.1267857
"SGP","SINGAPORE","311","Food products",-1.055762,.0234334
"SGP","SINGAPORE","313","Beverages",-1.109432,.0595409
"SGP","SINGAPORE","314","Tobacco",-1.009987,.0031382
"SGP","SINGAPORE","321","Textiles",-1.105654,.0662245
"SGP","SINGAPORE","322","Wearing apparel  except footwear",-1.01366,.0325008
"SGP","SINGAPORE","323","Leather products",-1.010509,.0416232
"SGP","SINGAPORE","324","Footwear  except rubber or plastic",-.8956597,.1492852
"SGP","SINGAPORE","331","Wood products  except furniture",-.9421269,.0705347
"SGP","SINGAPORE","332","Furniture  except metal",-1.003274,.0040675
"SGP","SINGAPORE","341","Paper and products",-1.089473,.0625986
"SGP","SINGAPORE","342","Printing and publishing",-1.071391,.1406441
"SGP","SINGAPORE","351","Industrial chemicals",-1.050727,.0034255
"SGP","SINGAPORE","352","Other chemicals",-1.029206,.0037279
"SGP","SINGAPORE","353","Petroleum refineries",-.891611,.1587381
"SGP","SINGAPORE","354","Miscellaneous petroleum and coal products",-1.002053,.0038236
"SGP","SINGAPORE","355","Rubber products",-1.018648,.0269552
"SGP","SINGAPORE","356","Plastic products",-1.000512,.0269467
"SGP","SINGAPORE","361","Pottery  china  earthenware",-.9609944,.0684176
"SGP","SINGAPORE","362","Glass and products",-1.007366,.0022602
"SGP","SINGAPORE","369","Other non-metallic mineral products",-.9557443,.0792894
"SGP","SINGAPORE","371","Iron and steel",-1.033825,.0062098
"SGP","SINGAPORE","372","Non-ferrous metals",-1.029717,.003199
"SGP","SINGAPORE","381","Fabricated metal products",-1.023826,.0106189
"SGP","SINGAPORE","382","Machinery  except electrical",-1.274244,.0066832
"SGP","SINGAPORE","383","Machinery  electric",-1.43979,.0384243
"SGP","SINGAPORE","384","Transport equipment",-1.087105,.0049647
"SGP","SINGAPORE","385","Professional and scientific equipment",-1.047673,.0015311
"SGP","SINGAPORE","390","Other manufactured products",-1.043965,.004486
"SLV","EL SALVADOR","311","Food products",-1.056004,.0264482
"SLV","EL SALVADOR","313","Beverages",-1.564032,.3161823
"SLV","EL SALVADOR","314","Tobacco",-.9985486,.0642656
"SLV","EL SALVADOR","321","Textiles",-1.36793,.3023
"SLV","EL SALVADOR","322","Wearing apparel  except footwear",-.9491277,.2338361
"SLV","EL SALVADOR","323","Leather products",-1.026051,.1862193
"SLV","EL SALVADOR","324","Footwear  except rubber or plastic",-.7692181,.325803
"SLV","EL SALVADOR","331","Wood products  except furniture",-.814975,.2014199
"SLV","EL SALVADOR","332","Furniture  except metal",-.9992329,.0122944
"SLV","EL SALVADOR","341","Paper and products",-1.109941,.0772486
"SLV","EL SALVADOR","342","Printing and publishing",-1.136798,.2805531
"SLV","EL SALVADOR","351","Industrial chemicals",-1.024946,.0058901
"SLV","EL SALVADOR","352","Other chemicals",-1.017446,.0060867
"SLV","EL SALVADOR","353","Petroleum refineries",-.7781715,.3211103
"SLV","EL SALVADOR","354","Miscellaneous petroleum and coal products",-1.025227,.0859245
"SLV","EL SALVADOR","355","Rubber products",-1.026945,.0537231
"SLV","EL SALVADOR","356","Plastic products",-.9792216,.0669037
"SLV","EL SALVADOR","361","Pottery  china  earthenware",-.8789852,.2041482
"SLV","EL SALVADOR","362","Glass and products",-1.005547,.005425
"SLV","EL SALVADOR","369","Other non-metallic mineral products",-.8014684,.3032987
"SLV","EL SALVADOR","371","Iron and steel",-1.010176,.0182196
"SLV","EL SALVADOR","372","Non-ferrous metals",-1.011037,.0286847
"SLV","EL SALVADOR","381","Fabricated metal products",-.9830776,.0381839
"SLV","EL SALVADOR","382","Machinery  except electrical",-.9907694,.0449839
"SLV","EL SALVADOR","383","Machinery  electric",-1.59449,.7014585
"SLV","EL SALVADOR","384","Transport equipment",-1.017358,.0088372
"SLV","EL SALVADOR","385","Professional and scientific equipment",-.9735714,.0174936
"SLV","EL SALVADOR","390","Other manufactured products",-1.050668,.0492446
"SUR","SURINAME","311","Food products",-1.106487,.0197278
"SUR","SURINAME","313","Beverages",-1.065122,.0304632
"SUR","SURINAME","314","Tobacco",-1.002474,.0133431
"SUR","SURINAME","321","Textiles",-1.104863,.0797186
"SUR","SURINAME","322","Wearing apparel  except footwear",-1.009967,.0422732
"SUR","SURINAME","323","Leather products",-1.018595,.1318287
"SUR","SURINAME","324","Footwear  except rubber or plastic",-.9735787,.0543282
"SUR","SURINAME","331","Wood products  except furniture",-.8801572,.1438281
"SUR","SURINAME","332","Furniture  except metal",-1.004498,.0031593
"SUR","SURINAME","341","Paper and products",-1.062298,.0326062
"SUR","SURINAME","342","Printing and publishing",-1.047646,.0860004
"SUR","SURINAME","351","Industrial chemicals",-1.127271,.0485797
"SUR","SURINAME","352","Other chemicals",-1.031325,.0087459
"SUR","SURINAME","353","Petroleum refineries",-1.005899,.3059785
"SUR","SURINAME","355","Rubber products",-1.024378,.0125548
"SUR","SURINAME","356","Plastic products",-1.024565,.0142636
"SUR","SURINAME","361","Pottery  china  earthenware",-.9718472,.053506
"SUR","SURINAME","362","Glass and products",-1.008781,.002748
"SUR","SURINAME","369","Other non-metallic mineral products",-1.008722,.0251669
"SUR","SURINAME","371","Iron and steel",-1.039229,.0125571
"SUR","SURINAME","372","Non-ferrous metals",-1.009666,.0245881
"SUR","SURINAME","381","Fabricated metal products",-1.062142,.027105
"SUR","SURINAME","382","Machinery  except electrical",-1.185819,.0518964
"SUR","SURINAME","383","Machinery  electric",-1.220875,.1896103
"SUR","SURINAME","384","Transport equipment",-1.146054,.0288824
"SUR","SURINAME","385","Professional and scientific equipment",-1.006269,.005019
"SUR","SURINAME","390","Other manufactured products",-1.028844,.023311
"SVK","SLOVAKIA","311","Food products",-1.059024,.0340485
"SVK","SLOVAKIA","313","Beverages",-1.353089,.2002127
"SVK","SLOVAKIA","314","Tobacco",-1.002071,.0130731
"SVK","SLOVAKIA","321","Textiles",-1.134059,.1013149
"SVK","SLOVAKIA","322","Wearing apparel  except footwear",-.9824515,.1049827
"SVK","SLOVAKIA","323","Leather products",-1.010525,.0467852
"SVK","SLOVAKIA","324","Footwear  except rubber or plastic",-.8181553,.2492233
"SVK","SLOVAKIA","331","Wood products  except furniture",-.8891359,.124831
"SVK","SLOVAKIA","332","Furniture  except metal",-1.0037,.0039076
"SVK","SLOVAKIA","341","Paper and products",-1.086431,.060182
"SVK","SLOVAKIA","342","Printing and publishing",-1.095171,.191685
"SVK","SLOVAKIA","351","Industrial chemicals",-1.037478,.003657
"SVK","SLOVAKIA","352","Other chemicals",-1.025395,.0041739
