ccode,year,isic,imp_tv,imp_q,imp_uv,exp_tv,exp_q,exp_uv,mir_imp_tv,mir_imp_q,mir_imp_uv,mir_exp_tv,mir_exp_q,mir_exp_uv,ntb_core_s,ntb_core_w,ave_core_sim,ave_core_wgt,tar_savg_ahs,tar_iwahs,tar_savg_mfn,tar_iwmfn,tar_hs_lines,name,isicnames,ID_elast,ID_elast_se,ccode_isic,ccode_year,ind_prod_index,n_establ,n_employees,n_female_emp,wage_bill,output,gdp_c2000,gdp_current,gdp_pcppp_c2000,gdp_pcppp_current,pop,tau_imput,tau,tauhat,inv_imp_pen,inv_imp_pen_elast,alpha,X,Y,X2,Y2,net_imp_tv
BOL,1999,361,6694.754,5598030.0,1.195912,195.416,227695.0,0.8582358,5914.244,3284961.0,1.504487,202.57,47797.0,6.922551,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,16,BOLIVIA,Pottery  china  earthenware,-0.8740083,0.214394,BOL-361,BOL-1999,171.0,2.0987649769604437,5.0,0.38765875818077816,3.334,13.251,819e7,829e7,2380.58,2329.793,8182710.0,0,1.1,0.09090909090909098,0.0019793109649734702,0.0022646363483887627,6.110445072598198e-7,0.07945530000000002,1.572667465152566e-4,-0.07945534855075437,-1.5726684261229706e-4,6499.338
BOL,1999,362,10825.29,18217710.0,0.5942177,2771.018,7007076.0,0.39546,10066.93,15270686.0,0.5399539,3015.573,6419467.0,0.4697544,1.0,1.0,1.0,1.0,1.0988,1.0982,1.1,1.1,74,BOLIVIA,Glass and products,-1.00629,0.0082603,BOL-362,BOL-1999,171.0,21.371755872428054,519.0,114.68140055215291,2192.87,23170.08,819e7,829e7,2380.58,2329.793,8182710.0,0,1.0982,0.08941904935348757,2.1403657546356727,2.126987006365633,6.34264198535693e-5,0.08998149517392097,0.1925933108211755,-0.08998720274002343,-0.19260552710020354,8054.272000000001
BOL,1999,369,21854.17,89231679.0,0.2437388,251.685,2087011.0,0.1205959,24373.38,2479e5,0.0924064,330.115,2118241.0,0.1558439,1.0,1.0,1.0,1.0,1.0996,1.0999,1.1,1.1,83,BOLIVIA,Other non-metallic mineral products,-0.7317382,0.4096242,BOL-369,BOL-1999,171.0,24.817771261366417,4346.0,4394.129322211062,15806.16,164697.2,819e7,829e7,2380.58,2329.793,8182710.0,0,1.0999,0.09082643876716073,7.536191033564762,10.299026391631273,5.311198857102353e-4,0.06646117481589245,0.5008641097277089,-0.0664964924253495,-0.501130269979426,21602.484999999997
BOL,1999,371,108182.4,1475e5,0.7335318,473.68,346839.0,1.343335,111812.7,2485e5,0.4485436,110.772,306262.0,0.3616903,1.013245,1.0000155,1.0936296478506176,1.0662992014896582,1.0995,1.0997,1.0986,1.0997,232,BOLIVIA,Iron and steel,-1.013067,0.0145785,BOL-371,BOL-1999,89.0,2.215994686498584,304.0,7.4740949426990815,521.818,8447.345,819e7,829e7,2380.58,2329.793,8182710.0,1,1.165999201489658,0.14236647956326273,0.07808428173159404,0.07707711506898758,3.715150604139704e-5,0.1442267823517159,0.01126184470639268,-0.1442321407929659,-0.011262263116428887,107708.72
BOL,1999,372,35564.07,5149682.0,6.884737,167085.9,13761480.0,11.25053,28381.45,4103574.0,6.68765,102305.0,8814584.0,9.818329,1.0441176,1.0000912,1.0761778,1.0000276,1.1,1.1,1.1,1.1,183,BOLIVIA,Non-ferrous metals,-1.009625,0.0183334,BOL-372,BOL-1999,89.0,103.4091870203875,960.0544789683738,1479.523183537136,868.0219523109713,3055.2626298471355,819e7,829e7,2380.58,2329.793,8182710.0,0,1.1000276,0.09093190025413907,0.08590868901807738,0.08508970064932761,1.173272032087626e-4,0.09180711979408519,0.007887029304035441,-0.09181789253062031,-0.007887954775708311,-131521.83
BOL,1999,381,56588.09,26465846.0,2.136794,4030.639,383377.0,10.24971,54807.35,20187360.0,2.435807,432.679,64594.0,6.12707,1.0046512,1.0007095,1.0107677,1.0013456,1.098,1.0958,1.0984,1.0962,302,BOLIVIA,Fabricated metal products,-0.9747158,0.0472376,BOL-381,BOL-1999,116.0,16.05070324001681,1390.0,27.919367016308023,3302.24,36120.14,819e7,829e7,2380.58,2329.793,8182710.0,0,1.0971456000000002,0.08854394530680354,0.6382993311843534,0.6548568630818885,1.698703730182299e-4,0.08630518248487726,0.055088540257840726,-0.08631984566925997,-0.05509789975862525,52557.450999999994
BOL,1999,382,357137.7,75330994.0,4.65421,52448.73,3784060.0,10.80147,313177.0,33439350.0,4.935091,1085.646,153350.0,6.073243,1.0434783,1.0143308,1.0213727,1.0046459,1.0815,1.0758,1.08,1.0767,766,BOLIVIA,Machinery  except electrical,-1.0024,0.0381087,BOL-382,BOL-1999,116.0,3.5908308859509916,314.0,3.5019572511918757,558.087,3979.883,819e7,829e7,2380.58,2329.793,8182710.0,0,1.0804459000000002,0.07445620368405319,0.011143833316953096,0.011117152151788804,3.8373595055916685e-5,0.07463489857289488,8.31718869324041e-4,-0.07463776269217634,-8.317507865919135e-4,304688.97000000003
BOL,1999,383,222640.7,25015362.0,8.90016,5818.647,417535.0,9.587348,147889.8,13914746.0,8.3310670000000009,669.034,169444.0,3.865673,1.0420561,1.0182825,1.0227168,1.0125211,1.0918,1.0839,1.0946,1.0868,390,BOLIVIA,Machinery  electric,-1.582142,0.6653169,BOL-383,BOL-1999,116.0,3.0253223921137007,700.0,59.49538632120078,1510.449,13104.11,819e7,829e7,2380.58,2329.793,8182710.0,0,1.0964211000000001,0.08794166766765081,0.058857657202838476,0.037201248183057194,8.554623101637477e-5,0.13913620596703233,0.008189231115311118,-0.13914810956335857,-0.00818993173310317,216822.053
BOL,1999,384,262815.3,54462265.0,4.825532,292906.1,1855145.0,25.913303835816038,105185.1,37809942.0,1.450183,490.958,25511.0,18.58249,1.0277778,1.0016417,1.124339,1.2052381,1.0889,1.0857,1.0907,1.0862,218,BOLIVIA,Transport equipment,-1.038047,0.0056218,BOL-384,BOL-1999,116.0,34.73666565359562,390.0,48.48034322376806,962.341,6698.819,819e7,829e7,2380.58,2329.793,8182710.0,0,1.2909381000000002,0.22536952004127864,0.025488694912358605,0.024554470955899497,4.7661471566265945e-5,0.23394415417028916,0.0059629311721762866,-0.2339553048243978,-0.005963215387796935,-30090.79999999999
BOL,1999,385,31235.03,3994169.0,6.573822,7632.147,73898.0,96.6316,30199.69,3738871.0,17.37241,822.738,9388.0,57.04245,1.0240964,1.0712205,1.0901285,1.2093126,1.0939,1.0939,1.0996,1.0987,280,BOLIVIA,Professional and scientific equipment,-0.9740843,0.0172539,BOL-385,BOL-1999,116.0,4.407661270144742,102.0,9.886237711816648,218.412,1793.96,819e7,829e7,2380.58,2329.793,8182710.0,0,1.3032126000000002,0.2326654914171334,0.057434233295117695,0.05896228210958507,1.2465307948100324e-5,0.22663580234121444,0.013016653544691491,-0.22663862746149865,-0.013016815803308981,23602.882999999998
BOL,1999,390,20236.77,6409652.0,2.839145,53504.07,340986.0,2.800819,34499.22,18181324.0,5.07031,53635.4,223544.0,8.439103315859361,1.0,1.0,1.0,1.0,1.0957,1.0966,1.1,1.1,197,BOLIVIA,Other manufactured products,-1.071483,0.0738494,BOL-390,BOL-1999,141.0,5.441582960230566,949.0,76.93032914084554,1297.224,36087.54,819e7,829e7,2380.58,2329.793,8182710.0,0,1.0966,0.08809046142622654,1.7832658077351278,1.664296874271573,1.159762474779138e-4,0.09438743188035752,0.1683178799521701,-0.09439837985022051,-0.1683374030924909,-33267.3
BOL,2001,311,141928.6,2878e5,0.4246712,342952.0,1259e6,0.2699193,139940.6,2866e5,0.3993953,346404.8,1037e6,0.3216949,1.08,1.0443887,1.3274621,1.3504475,1.0977999999999999,1.0951,1.0988,1.0951,417,BOLIVIA,Food products,-1.087534,0.0668371,BOL-311,BOL-2001,154.0,5.955419200783564,305.7463283169774,2.4602447596432664,389.51528079173164,8839.661888691915,854e7,814e7,2391.57,2448.513,8496378.0,0,1.4455475,0.3082205877011997,0.06228245673311732,0.05726943408952485,3.5985490325051146e-5,0.33520036862503655,0.020877102455813815,-0.33521243140874385,-0.020877853755618146,-201023.4
BOL,2001,313,13801.09,22795623.0,0.6054274,2413.767,2427876.0,0.9941888,14330.36,29454212.0,0.4606641,381.552,170627.0,1.725014,1.0,1.0,1.0,1.0,1.0958,1.0993,1.0982,1.0993,33,BOLIVIA,Beverages,-1.549518,0.306071,BOL-313,BOL-2001,154.0,172.71634212038555,11215.176636300775,29.12488610645716,48267.80354535706,54597.84081835217,854e7,814e7,2391.57,2448.513,8496378.0,0,1.0993,0.09033021013372142,3.9560528058546223,2.5530860602165464,0.0013199950186186132,0.13996828654598378,0.553721932720903,-0.14015328818823522,-0.5544538089868194,11387.323
BOL,2001,314,678.076,189418.0,3.579787,1680.328,266658.0,6.301435,10952.31,4244325.0,2.533147,0.0,534.4935403896164,2.9439015616637634,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,7,BOLIVIA,Tobacco,-0.9766315,0.887556,BOL-314,BOL-2001,154.0,7.136027609141321,945.3796634601863,48.74948679197052,4479.426876348476,26732.008111568062,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1,0.09090909090909098,39.42332144415679,40.366629014276924,1.1126855037054451e-4,0.08878468181818185,3.500187050635366,-0.08879456186036089,-3.500576554714072,-1002.252
BOL,2001,321,62951.05,34924415.0,1.802494,12423.8,5321089.0,2.334824,52152.99,16585175.0,3.215626,14277.22,5354511.0,2.516334,1.0024272,1.0045775,1.0058308,1.0086017,1.0997,1.0999,1.0996,1.0999,616,BOLIVIA,Textiles,-1.459298,0.3941106,BOL-321,BOL-2001,89.0,3.68367560761861,146.45392595083914,31.221628406722477,184.4453204424648,1061.2220396161872,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1085017000000001,0.09788140153506317,0.01685789259458241,0.0115520562589563,1.7237218724359856e-05,0.14283813349731464,0.0024079499129083543,-0.14284059567190494,-0.0024079914199831463,50527.25
BOL,2001,322,12892.31,4219483.0,3.055424,27528.87,2225776.0,12.36821,13432.21,3139920.0,17.86889,28884.97,1938676.0,14.16317,1.0039216,1.00000317,1.1279996966846924,1.0536578633151492,1.1,1.1,1.0996,1.1,269,BOLIVIA,Wearing apparel  except footwear,-0.8989826,0.4468765,BOL-322,BOL-2001,295.0,808.1774343506377,3455.7919599370425,711.3084065763533,8166.31169419896,70147.38104721108,854e7,814e7,2391.57,2448.513,8496378.0,1,1.1536578633151493,0.1331918831408112,5.441025002285167,6.052425266390214,4.0673707783917364e-4,0.11973718540482262,0.6514930194908944,-0.11978590677451041,-0.6517581136815114,-14636.56
BOL,2001,323,3163.034,1336142.0,2.367289,21268.6,6366250.0,3.340837,2202.117,621252.0,3.394979,21228.64,5231300.0,3.627013,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,54,BOLIVIA,Leather products,-1.08996,0.6803356,BOL-323,BOL-2001,120.0,147.14857878287174,6142.057636242728,976.5537605823444,8827.797095467075,37859.165138838755,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1,0.09090909090909098,11.969256460360134,10.981372215824557,7.229030577785886e-4,0.09908727272727276,1.186000979230376,-0.0991589550390767,-1.1868589632040287,-18105.566
BOL,2001,324,14714.0,5128301.0,2.869176,267.381,52301.0,5.11235,13734.65,1059024.0,12.78603,175.538,51135.0,3.411772,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,15,BOLIVIA,Footwear  except rubber or plastic,-0.6760175,0.4717677,BOL-324,BOL-2001,120.0,29.286933752085694,2484.545249684221,994.9603631231716,13926.343327623605,92681.72029060373,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1,0.09090909090909098,6.298879998002156,9.317628608730034,2.924240481866768e-4,0.061456136363636386,0.3871048280954022,-0.061474112872581296,-0.38721805996802916,14446.619
BOL,2001,331,2504.767,3148809.0,0.7954649,40502.19,34618736.0,1.16995,2148.08,3087030.0,0.5367752,43891.86,28304853.0,0.9077171,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,68,1,1,-2.053612518428959,1.9715549606865235,BOL-331,BOL-2001,103.0,164.38480700185266,4717.673274344883,217.86718200271454,22778.33102992564,75170.6280802375,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1,0.09090909090909098,30.011026207322878,14.613772529143771,5.55256990019145e-4,0.18669204712990545,5.60281991911435,-0.18679576678511894,-5.605932652405177,-37997.423
BOL,2001,332,6534.638,3835614.0,1.703675,10074.12,1867609.0,5.394129,3248.813,1406730.0,1.758889,12942.0,1721924.0,3.971419,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,27,BOLIVIA,Furniture  except metal,-0.9970069,0.0225061,BOL-332,BOL-2001,103.0,16.777786775188314,1280.345067014177,83.27368983180511,3175.378852484546,27425.78052498549,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1,0.09090909090909098,4.196985437446648,4.209585146749384,1.5069304437893147e-4,0.09063699090909094,0.3804021309394389,-0.0906506513317151,-0.3804594635342619,-3539.482000000001
BOL,2001,341,53423.55,57577224.0,0.9278592,2882.416,6042471.0,0.477026,48237.45,53256660.0,0.8974878,2382.24,5220775.0,0.4552952,1.0392157,1.0088606,1.0379857,1.1589123,1.0997,1.0999,1.0999,1.0999,166,BOLIVIA,Paper and products,-1.217663,0.1680406,BOL-341,BOL-2001,238.0,1.1857974606578534,744.5969121564588,29.793392141969417,545.0376807760753,10473.691099230644,854e7,814e7,2391.57,2448.513,8496378.0,0,1.2588123,0.20560039014553638,0.19605007715194223,0.1610052018924302,8.76369803881676e-5,0.25035198786578433,0.049081526536229124,-0.25037392988096696,-0.04908582826999854,50541.134000000005
BOL,2001,342,19283.67,3891416.0,4.955438,506.853,60593.0,8.364877,11379.09,3883861.0,5.487598,365.339,3216355.0,5.789041,1.2222222,1.7868367,1.1006419,1.3053702,1.0727,1.0623,1.0815,1.0624,33,BOLIVIA,Printing and publishing,-1.147567,0.3126399,BOL-342,BOL-2001,238.0,41.05176371792108,2732.9389621603204,1642.137809741726,5286.8634999356755,95401.6016929098,854e7,814e7,2391.57,2448.513,8496378.0,0,1.3676702,0.26882957601913093,4.947274128467756,4.3110982874792985,3.216592955445627e-4,0.308499950063546,1.5262338215829758,-0.3085992138692848,-1.5267249068410005,18776.817
BOL,2001,351,176540.6,174e6,1.014471,9935.051,30389883.0,0.3217321,131331.7,1183e5,1.084896,8664.895,14023263.0,0.4950494,1.0576923,1.0144953,1.0217078,1.010781,1.0977,1.0972,1.0988,1.0972,1093,BOLIVIA,Industrial chemicals,-1.020747,0.0076268,BOL-351,BOL-2001,278.0,8.86221169871565,936.2552619896267,266.84706411552474,2513.37183746727,53277.13307074069,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1079809999999999,0.09745744737500002,0.3017840262848358,0.2956501721629706,1.1019463375918852e-4,0.0994793970356892,0.030021292969818047,-0.09949036033950934,-0.03002460151978627,166605.549
BOL,2001,352,126330.2,53805860.0,2.347889,2610.922,495705.0,5.266872,110212.7,47430999.0,2.425159,1875.653,463110.0,3.704004,1.0595238,1.1857051,1.0669084,1.0547963,1.0983,1.0966,1.0986,1.0966,311,BOLIVIA,Other chemicals,-1.005472,0.011274,BOL-352,BOL-2001,278.0,70.84436941142924,10562.605222405276,2953.2630648513223,12687.481047161018,113107.69599167242,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1513963,0.13148930563699052,0.8953337839382224,0.8904611803592963,0.0012431891827794474,0.13220881511743618,0.118371018709083,-0.13237338027187806,-0.11851835945151382,123719.27799999999
BOL,2001,353,123757.6,3953e5,0.3130595,12653.96,29057451.0,0.4354806,90904.37,2657e5,0.2929738,13.788,52050.0,0.2648991,1.0588235,1.0006519,1.1578127,1.103605,1.0923,1.0724,1.0987,1.0724,68,BOLIVIA,Petroleum refineries,-0.7599884,0.3498072,BOL-353,BOL-2001,105.0,121.60892352896956,4898.804657486268,115.57405806110224,5311.320874486446,46554.74387477929,854e7,814e7,2391.57,2448.513,8496378.0,0,1.176005,0.14966347932194163,0.3761768479251318,0.4949770916570987,5.765756487630692e-4,0.11374250818831555,0.042787298205379035,-0.11380812718308062,-0.042811982551993776,111103.64000000001
BOL,2001,354,520.527,442953.0,1.175129,0.0,1628.6780215186195,3.081012775639292,310.995,303810.0,1.02365,0.0,774.028724154267,1.7132995957176964,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,10,BOLIVIA,Miscellaneous petroleum and coal products,-1.012213,0.0401923,BOL-354,BOL-2001,91.53370065627888,52.60537216914067,1172.5536873405376,99.77447611002648,789.1095623314665,11114.275911321756,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1,0.09090909090909098,21.351968123309177,21.094342913308935,1.380062995479412e-4,0.09201936363636366,1.9647945190908327,-0.09203206464104459,-1.9650657105379137,520.527
BOL,2001,355,38603.82,18899895.0,2.042541,131.649,12257.0,10.73909,39969.68,10144699.0,2.303877,9.027,515.0,13.34951,1.0612245,1.0395847,1.0024609,1.0038081,1.0994,1.0999,1.0996,1.0999,80,BOLIVIA,Rubber products,-1.033401,0.0736425,BOL-355,BOL-2001,286.0,4.625360235950199,133.7631850939398,11.235641896935132,242.84643104687473,8587.185800385621,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1037081000000002,0.09396334048830499,0.22244393949577065,0.21525423286388407,1.5743553911318422e-5,0.09710181002395489,0.021599709153898437,-0.09710333877560384,-0.02160004921543774,38472.171
BOL,2001,356,28364.25,13337589.0,2.12664,1415.597,1024503.0,1.38174,23893.49,7322075.0,2.698293,1084.46,468507.0,2.002577,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,64,BOLIVIA,Plastic products,-0.9674287,0.0953515,BOL-356,BOL-2001,286.0,3.7808600280675604,1629.1506701124904,84.38732789345444,9124.434631271763,42045.69750747785,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1,0.09090909090909098,1.4823482908054277,1.5322558559668817,1.9174649128281374e-4,0.08794806363636366,0.13036966181101067,-0.08796493060316281,-0.13039466453041645,26948.653
BOL,2001,361,3799.473,4477902.0,0.848494,144.543,31272.0,4.622122,2218.995,1599186.0,1.082846,104.867,23237.0,4.974493,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,16,BOLIVIA,Pottery  china  earthenware,-0.8740083,0.214394,BOL-361,BOL-2001,129.0,27.01001243080656,1630.8448092929393,192.03164972648077,6340.310499530789,13585.229396312023,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1,0.09090909090909098,3.575556240644959,4.090986596631816,1.9194588674055455e-4,0.07945530000000002,0.28409689376731745,-0.07947055404596617,-0.28415143546656685,3654.93
BOL,2001,362,11343.0,20751657.0,0.5466072,704.603,1584001.0,0.4448249,9179.298,16906450.0,0.4584264,676.534,744614.0,0.5539911,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,74,BOLIVIA,Glass and products,-1.00629,0.0082603,BOL-362,BOL-2001,129.0,24.112620741468707,2136.6254421323943,394.3255930095319,12504.79346372957,107818.90092174937,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1,0.09090909090909098,9.50532495122537,9.445910176216966,2.5147485694873676e-4,0.09148090909090911,0.8695557677425982,-0.09150392002610797,-0.8697744941590949,10638.397
BOL,2001,369,10221.19,98054228.0,0.104239,1611.351,8800428.0,0.1830992,9619.445,81996130.0,0.0949965,815.352,4212189.0,0.1768517,1.0,1.0,1.0,1.0,1.0958,1.0997,1.0987,1.0997,83,BOLIVIA,Other non-metallic mineral products,-0.7317382,0.4096242,BOL-369,BOL-2001,129.0,2.543428257182046,210.59314319732414,8.306148294783878,328.8238595510436,2291.975784959821,854e7,814e7,2391.57,2448.513,8496378.0,0,1.0997,0.09066108938801483,0.22423766557121244,0.3064452089165393,2.478622575376521e-5,0.0663401823588251,0.01487596762571147,-0.06634182672231913,-0.014876336353942721,8609.839
BOL,2001,371,89497.34,1823e5,0.4908377,1095.985,669706.0,1.636517,74855.02,1754e5,0.4268428,272.905,67204.0,4.048062,1.0060976,1.00000156,1.059074087969765,0.982248303514282,1.0989,1.0998000000000001,1.098,1.0998000000000001,235,BOLIVIA,Iron and steel,-1.013067,0.0145785,BOL-371,BOL-2001,81.0,24.432302097903033,4559.364463625256,1929.642119978017,5610.0914064657745,57440.742566493805,854e7,814e7,2391.57,2448.513,8496378.0,1,1.082048303514282,0.07582683993663236,0.6418150815040291,0.6335366579940213,5.366244844126821e-4,0.07681766925408427,0.049302738653259646,-0.076858913628983,-0.04932920991509686,88401.355
BOL,2001,372,16024.11,4659985.0,3.433608,149411.5,12562839.0,11.54083,10599.95,3988818.0,2.628997,77562.88,14269165.0,5.045011,1.0123457,1.0000283,1.0761778,1.0000276,1.1,1.1,1.0995,1.1,186,BOLIVIA,Non-ferrous metals,-1.009625,0.0183334,BOL-372,BOL-2001,81.0,3.0877088642237633,236.72443977955345,1.6956812002391983,268.87556707109707,4933.158784584036,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1000276,0.09093190025413907,0.3078585197295847,0.3049236297928287,2.7861806499140393e-5,0.09180711979408519,0.028263604000443726,-0.09180967777756216,-0.028264391497450435,-133387.39
BOL,2001,381,52246.23,24578286.0,2.125707,4704.732,492600.0,9.467702,39804.23,18590066.0,2.020151,1684.273,236252.0,6.497171,1.0131579,1.0008357,1.0107677,1.0013456,1.0963,1.0929,1.097,1.0929,311,BOLIVIA,Fabricated metal products,-0.9747158,0.0472376,BOL-381,BOL-2001,93.0,188.44194262869806,20126.1343020393,3339.1658986357006,20622.4560992787,534321.0006875878,854e7,814e7,2391.57,2448.513,8496378.0,0,1.0942456,0.08612837922309217,10.226977155817515,10.492265700235407,0.0023687898892962743,0.08395069205713963,0.858561809883438,-0.0841500257874089,-0.8606003913892857,47541.49800000001
BOL,2001,382,261611.6,46288509.0,5.651762,65112.59,13124214.0,4.961256,194832.5,20134566.0,4.738464,5218.385,634678.0,4.864663,1.0443975,1.0806823,1.0213727,1.0046459,1.0658,1.0527,1.0534,1.0527,767,BOLIVIA,Machinery  except electrical,-1.0024,0.0381087,BOL-382,BOL-2001,93.0,0.9505491984962946,415.72856353895236,12.552650223086305,2112.078345043266,18365.330187768734,854e7,814e7,2391.57,2448.513,8496378.0,0,1.0573459,0.0542357047017443,0.0702007486968037,0.07003267028811223,4.89300927452795e-5,0.05436587039302851,0.0038165248051439953,-0.05436853065027562,-0.003816711557194469,196499.01
BOL,2001,383,145645.3,25347391.0,5.74597,10467.27,621628.0,16.83849,107183.9,22862303.0,7.625449,1262.993,268093.0,4.303488,1.040724,1.0935614,1.0227168,1.0125211,1.0927,1.0891,1.0894,1.0891,390,BOLIVIA,Machinery  electric,-1.582142,0.6653169,BOL-383,BOL-2001,93.0,175.98515283616229,23300.905881321705,1133.0498110985827,21568.374995148744,259060.72026258853,854e7,814e7,2391.57,2448.513,8496378.0,0,1.1016211,0.0922468714515363,1.7787097850915103,1.1242415567575543,0.00274245165190646,0.14594764969207658,0.25959851261840455,-0.1463490047619408,-0.2603124068084681,135178.03
